uuid,Name,Address,Sanction Type,Nationality,Effect Date | Lapse Date,Grounds,Entity Type
a284988d-0877-43a3-88b9-075991110e44,"Santur, Luis Sanchez","CALLE ATENAS 
NÚMERO 380, 
URBANIZACÍON 
SAN ROQUE – 
LOS OLIVOS,  LIMA 
Peru",Debarred,Non ADB Member Country,24/Mar/2015 | Until Further Notice,Cross-Debarment: WB,Person
76f26f35-e5b0-45b3-a936-9556fab3030e,SAO BAC DAU SOUTH TECHNOLOGY JOINT STOCK COMPANY (SBD SOUTH) (Reg. No.: 0314167708),"ROOM 26, BUILDING 8, STREET 3, QUANG TRUNG SOFTWARE PARK, DISTRICT 12, HOCHIMINH CITY
Viet Nam",Debarred,Socialist Republic of Viet Nam,7/Aug/2020 | 22/Jun/2027,Cross-Debarment: WB,Organization
811164e2-a5a9-487d-b0e2-7597c15252fd,SAO BAC DAU TECHNOLOGIES CORPORATION(Reg. No.: 0303191804),"BLOCK U 14B-16A, ROAD 22, TAN THUAN EPZ, TAN THUAN DONG WARD, DISTRICT 7, HO CHI MINH CITY
Viet Nam",Debarred,Socialist Republic of Viet Nam,7/Aug/2020 | 22/Feb/2027,Cross-Debarment: WB,Organization
fd32611d-7607-476b-9369-582010a1a6ad,SAO BAC DAU TECHNOLOGIES SOLUTIONS JOINT STOCK COMPANY (SBD SOLUTION) (Reg. No.: 0314919235),"ROOM 1, BUILDING 8, STREET 13, QUANG TRUNG SOFTWARE PARK, DISTRICT 12, HOCHIMINH CITY
Vietnam",Debarred,Socialist Republic of Viet Nam,7/Aug/2020 | 22/Jun/2027,Cross-Debarment: WB,Organization
bbb5289e-86e9-4a32-88a7-c7ff680a59f3,SAO BAC DAU TECHNOLOGIES SOLUTIONS JOINT STOCK COMPANY (SBD SOLUTION)(Reg. No.: 0314919235),"ROOM 1, BUILDING 8, STREET 13, QUANG TRUNG SOFTWARE PARK, DISTRICT 12, HOCHIMINH CITY
Vietnam",Debarred,Socialist Republic of Viet Nam,7/Aug/2020 | 22/Jun/2027,Cross-Debarment: WB,Organization
d3fb8e0a-bc8b-4e91-96ae-105928f8162f,SAO BAC DAU TECHNOLOGY SERVICE JOINT STOCK COMPANY (SBD SERVICE) (Reg. No.: 0305350288),"BLOCK U 14B-16A, ROAD 22, TAN THUAN EPZ, TAN THUAN DONG WARD, DISTRICT 7, HO CHI MINH
Vietnam",Debarred,Socialist Republic of Viet Nam,7/Aug/2020 | 22/Jun/2027,Cross-Debarment: WB,Organization
99fdc83e-f0cd-4116-957a-27111b58e4c4,SAO BAC DAU TELECOM JOINT STOCK COMPANY (SBD TELECOM)Reg. No.: 0107426513),"BLOCK U 14B-16A, ROAD 22, TAN THUAN EPZ, TAN THUAN DONG WARD, DISTRICT 7, HO CHI MINH
Viet Nam",Debarred,Socialist Republic of Viet Nam,7/Aug/2020 | 22/Jun/2027,Cross-Debarment: WB,Organization
bebce39d-e246-48ed-9b11-698e9e744f8e,Sargittarius Henan Water Conservancy Engineering Ltd,"No. 22B Adebayo Doherty Road, Lekki Phase 1, Lagos, NIGERIA",Debarred,Nigeria-Non ADB Member Country,4/Apr/2022 | Until Further Notice,Cross-Debarment: AfDB,Organization
c12d7ce4-93da-49aa-a64c-15b37f3aca2b,Sargittarius Nigeria Limited,"No. 22B Adebayo Doherty Road, Lekki Phase 1, Lagos, NIGERIA",Debarred,Nigeria-Non ADB Member Country,4/Apr/2022 | Until Further Notice,Cross-Debarment: AfDB,Organization
edde4fc2-b4a0-4a57-8528-7491bbe6790d,Saruul Och LLC,"14-425, Area 9, Sukhe-Bator District, Ulaanbaatar, MONGOLIA",Debarred,Mongolia,7/Nov/2022 | 24/Jul/2026,Cross-Debarment: EBRD,Organization
b2bd56b1-3a87-4287-9497-d619f93c125f,"SAVCHENKO, SERGEI","32, PECHENIZ’KA STR., KYIV, 04107 Ukraine",Debarred,Non ADB Member Country,28/Jul/2016 | Until Further Notice,Cross-Debarment: WB,Organization
43c33bfb-ebb3-4ad0-b481-13c2e4fe58a3,SAVOIR SOFT SOLUTIONS PVT. LTD.,"D-3, SECTOR 59, NOIDA, UTTAR PRADESH 
India",Debarred,India,10/Apr/2014 | Until Further Notice,Cross-Debarment: WB,Organization
10425e05-ee30-4edd-9347-de3b62c7971c,"SCHÖNE, DR. HANS PETER","RUNGESTRAßE 22/530, D-10179, BERLIN, GERMANY",Debarred,Germany,30/Sep/2011 | Until Further Notice,Cross-Debarment: WB,Person
17b6906a-b391-4d9a-a31d-7ebc64e33659,SDC Consulting Co. Ltd. (SDC Consulting Co. Limited Cambodia),"No. 06, National Road No. 5 & St.1, Sangket Charng Chamres II, Khan Russey Keo, Phnom Penh, CAMBODIA",Debarred,Cambodia,9/Oct/2008 | Until Further Notice,Sanction violation.,Organization
80388f9b-8397-4c76-9104-362ab500ab6d,Sego Ventures Nigeria Limited,,Debarred,Non ADB Member Country,1/Sep/2011 | Until Further Notice,Cross-Debarment: WB,Organization
2025b6c6-8fa2-42ef-afcf-e55f60944cb1,"Semedi, Nugroho","PPA Consultants
Jl. Tebet Timur Raya 56-57
Jakarta Selatan 12820
INDONESIA",Debarred,Indonesia,27/Oct/2010 | Indefinitely,"Violated ADB's Procurement Guidelines 1.14(a)(ii), 1.14(a)(iv)
Integrity Principles and Guidelines 2.A(ii), 2.A(iv), 2.A(vii),2.A(viii)",Organization
534cc181-4fb0-45d8-b205-f29927a76291,"SENG ENTERPRISE CO., LTD.","NO. 138 STREET 
51 CORNER 294, 
SANGKAT BOEUNG 
KENG KANG I, 
KHAN CHMAKAR 
MORN,  PHNOM PENH 
Cambodia",Debarred,Cambodia,17/Mar/2015 | Until Further Notice,Cross-Debarment: WB,Organization
1f90c7a1-7cea-446c-993c-5450141a1e3d,SERPRO,Guatemala,Debarred,Non ADB Member Country,19/Mar/2018 | 28/Jan/2025,Cross-Debarment: IDB,Organization
b753b671-8f1d-4c53-931e-f08510098d05,SERVICIOS DE INGENIERIA Y CONSTRUCCION VARGAS RIOS (CONSTRUCTORA S.I.C.),"3ER. ANILLO EXTERNO
CALLE GABRIEL JOSE MORENO NO. 300 
SANTA CRUZ DE LA SIERRA
BOLIVIA",Debarred,Non ADB Member Country,13/Mar/2012 | Until Further Notice,Cross-Debarment: WB,Organization
9cba6a1f-6d6b-4563-b2a0-de7f4c573c2d,"SERVICIOS DE INGENIERÍA Y CONSTRUCCIONES, S.A. (SICSA)","MEMORIAL SANDINO, SOMBRERO 3 C/A AL ESTE, MANAGUA 
Nicaragua",Debarred,Non ADB Member Country,24/Apr/2018 | Until Further Notice,Cross-Debarment: WB,Organization
ce1ab2af-1970-4fa3-a124-ae1a5e154b12,"SERVICIOS INDUSTRIALES EN CONSTRUCCION DE METALMECANICA Y PETROLERAS ""SICOMETP""","CALLE EL 
CAFETAL NO. 
77, ZONA 
BARRIO EL 
BAJIO KM. 6, 
DOBLE VIA LA 
GUARDIA,  SANTA CRUZ DE LA SIERRA 
Bolivia",Debarred,Non ADB Member Country,28/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
557c93a7-0cb9-4c00-b3eb-396ab8560656,SERVICIOS PROFESIONALES DE INGENIERÍA Y COMERCIO ROCHA,"25 CALLE 
10-08, COLONIA 
SAN FRANCISCO I,  ZONA 6 DE MIXCO 
Guatemala",Debarred,Non ADB Member Country,7/Aug/2014 | Until Further Notice,Cross-Debarment: WB,Person
9bf2f994-049c-488b-af1c-aa6959954621,Servicios Profesionales de Ingeniería y Comercio ROCHA,"25 Calle 10-08 Zona 6
Colonia San Francisco I
Mixco, Guatemala",Debarred,Non ADB Member Country,21/Dec/2015 | Until Further Notice,Cross-Debarment: WB,Person
dfa9d6c2-6c14-47cd-8b87-a0435b59dd99,SFC VIETNAM INVESTMENT DEVELOPMENT FOR ENVIRONMENT CORPORATION,"TOWER CENTER 
OFFICE 
BUILDING, NO. 
83A LY THUONG 
KIET STREET, 
DISTRICT HOAN 
KIEM,  HANOI 
Vietnam",Debarred,Socialist Republic of Viet Nam,20/Jan/2016 | 14/Dec/2025,Cross-Debarment: WB,Organization
4e3c3492-e7b5-43ea-9f8f-def80a0fc3f5,"Shaanxi Herui Technology Development Co., Ltd. formerly Shaanxi Neoplan Trading Co., Ltd.","Room 20101, Unit 2, Building 2, No. 59 of Park North Road, Xincheng District, Xi’an City, Shaanxi Province, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,22/Nov/2022 | 22/Nov/2026,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Organization
7e892219-a14f-4448-8752-2d6c44798d26,Shaanxi Jiaming Industry Co. Ltd.,"No.6 Efang First Road, Weiyang District, XI’an City, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,7/Aug/2020 | 7/Aug/2025,"Violated ADB's Integrity Principles and Guidelines 2A(ii),(iv).
Sanction violation",Organization
a46fc97e-dc55-4d14-8883-f63f8b12df8d,Shaanxi Beisheng Dongfeng Automobile Sales and Service Co. Ltd.,"East to Mingguang Road, Area G4, Jingkai Area, Xi’an City, Shaanxi Province, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,7/Aug/2020 | 7/Aug/2025,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (iv).",Person
48ab5f7d-5037-4cb2-8999-50edf66e47e6,Shaanxi Hongyi Automobile Sales and Service Co. Ltd.,"No.58 Fengchan Road, Weiyang District, Xi’an City, Shaanxi Province, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,7/Aug/2020 | 7/Aug/2025,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (iv).",Organization
0756207c-82d5-495b-92ed-5026bcbfb1e8,Shaanxi Huaxing New Century Automobile Service Trade Co. Ltd.,"Area C5, Fengcheng Fourth Road Economic Development (Jingkai) District, Xi’an City, Shaanxi Province, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,7/Aug/2020 | 7/Aug/2025,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (iv).",Organization
6d07a6b2-9a01-4e6c-a661-1ccffde00fe0,Shahid Masood Construction Company,"House # 1, Academy Town
Peshawar
PAKISTAN",Debarred,Pakistan,27/Dec/2017 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
0ec936f2-cff8-482c-95ec-245a082b08ff,"SHAH, Amir Uddin","Araa Gandi Umar Khan Road, Hikmat Abad, D.I. Khan, PAKISTAN
Sunahri Plaza, Noor Electrical, Toopo Wala, D.I. Khan, PAKISTAN",Debarred,Pakistan,13/Jul/2022 | 13/Jul/2028,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Person
92d175d3-31e3-40a7-85d1-7dad07e18369,SHAILUNG CONSTRUCTION CO. PVT. LTD.,"P.O. BOX 19679, SUNAKOTHI-8, DHOLAHITY, LALITPUR Nepal",Debarred,Nepal,7/Feb/2018 | Until Further Notice,Cross-Debarment: WB,Organization
43456245-3788-429b-80e2-4eb4b57cc09a,"Shamsunnahar, Mrs.","VILLAGE 
SAROZGANJ, 
POST OFFICE 
SAROZGANJ BAZAR, DISTRICT CHUADANG-7200",Debarred,Bangladesh,30/Sep/2011 | Until Further Notice,Cross-Debarment: WB,Person
a9fb6282-5aab-4e96-8958-a5f4ff84258a,"Shandong Construction Group Co., Ltd. (Reg. No. 91370000163072949N)","No.277 6th Gangyuan Road, Export Processing Zone, Jinan, Shandong Province
山东省济南市出口加工区港源六路
277号",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Organization
69396c31-abd2-4be1-b230-442cd8b08de7,"Shandong Construction Group Tianjin Investment Co., Ltd. (Reg. No. 91120116697425737E)","No.12 Hanbei Road, Zhaishang Street, Binhai New Area, Tianjin
天津市滨海新区寨上街汉北路12号",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Organization
c06523f2-9d20-406c-9d1f-eaf3b7428cec,"SHANDONG HUALONG LANDSCAPING ENGINEERING CO., LTD. (山东华龙园林工程有限公司)","ROOM #2312, 
23RD FLOOR, 
TOWER 2, 61 
HAIER ROAD, 
QINGDAO, SHANDONG PROVINCE 
China",Debarred,People's Republic of China,25/May/2015 | Until Further Notice,Cross-Debarment: WB,Organization
4dcefd41-7566-41bb-8b4c-226614aaf55f,"Shandong Lanlan Building Materials Technology Co., Ltd. (Reg. No. 91370181568122158Y)","No.16288 Centrury Avenue, North of Jiangzhunag Village, Mingshui Econom Development Zone, Zhangqiu District, Jinan, Shandong Province
山东省济南市章丘区明水经济开发区蒋庄村北世纪大道16288号",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Organization
e23dfe97-16cd-4c93-b7f2-f078983390fc,"Shandong Weijian Geotechnical Co., Ltd. (Reg. No. 91371000493639565D)","No.79 South Qingdao Road, Economic and Technological Development Zone, Weihai, Shandong Province
山东省威海市经技区青岛南路79号",Debarred,People's Republic of China,4/Apr/2022 | 18/Oct/2024,Cross-Debarment: AfDB,Organization
df179623-75fe-45e9-9569-61126d1485bb,Shandong Xintai Highway Engineering Co. Ltd.,"Tangyi Village, Tangshan Town, Huantai County, Zibo City, Shandong Province, PRC",Debarred,People's Republic of China,19/Feb/2018 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
d7cf9366-fef1-43de-b538-77a7f7491165,"SHANGHAI HETAI CONSTRUCTION ENGINEERING CO., LTD.","NO. 289, ZHUJING TOWN, JINSHAN DISTRICT, SHANGHAI CITY
People's Republic of China",Debarred,People's Republic of China,22/Jul/2019 | 15/Apr/2024,Cross-Debarment: WB,Organization
fa253ca7-271c-4fef-8c69-509ae78aa61a,Shantou Dahao Municipal Construction,"12 Taiyang Road 
Haojiang District, Shantou 
Guangdong Province 
CHINA",Debarred,People's Republic of China,29/May/2009 | Until Further Notice,"Debarred, not contactable.",Organization
64202af9-775e-45ed-89ca-8c24d074b572,"Shaobin, Wang","Hongsheng Jianye Investment Group Co., Ltd.
Lane Building 5, Building B
Jiang Field Road, Zhabei District, 
Shanghai 1228
PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,12/May/2017 | Until Further Notice,Violated Integrity Principles and Guidelines 2.A(ii).,Organization
2149047d-609b-466f-a23c-f91aa6216cc4,"Sharifov, K.M.","c/o LLC Hofiz 2015, 20 years of Independence Str Vahdat City, Tajikistan",Debarred,"Tajikistan, Rep. of",12/Feb/2021 | 12/Aug/2024,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Person
f3fdccfd-829c-4466-9a57-b68c3653c54d,"Shenzhen Zhuoda Technology Co., Limited","Flat B07, Floor 23, Hover Industrial Building, No.26-38 Kwai Cheong Road, N.T., Hong Kong",Debarred,"Hong Kong, China",27/Dec/2017 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
14cb6dee-3034-403f-8b4a-00b8b8bd1e30,"Shuntian, Ma","Board Chairman and General Manager
Shantou Dahao Municipal Construction Co. Ltd 
12 Taiyang Road 
Haojiang District, Shantou 
Guangdong Province 
PEOPLE’S REPUBLIC OF CHINA 
(undeliverable)",Debarred,People's Republic of China,29/May/2009 | Until Further Notice,"Debarred, not contactable.",Person
815bcd91-f56a-4e61-b7ae-af777f01dca7,Sidrai Enterprises,Guyana,Debarred,Non ADB Member Country,18/Jul/2016 | 29/Jun/2024,Cross-Debarment: IDB,Person
536800c1-4637-47ae-b4c4-81679e3e57ac,Sidrai Radiators Works,Guyana,Debarred,Non ADB Member Country,18/Jul/2016 | Until Further Notice,Cross-Debarment: IDB,Person
faa92db9-88aa-4a4f-80db-2cc2f81e893a,SIGNALETIQUE S.A. SPF (Reg. No.: B172286),"6, RUE EUGENE RUPPERT, L-2453
Luxembourg",Debarred,Luxembourg,6/Jan/2020 | 23/Oct/2025,Cross-Debarment: WB,Organization
221f0172-cb03-42fc-b5ef-b97f544be0c3,"Sikder, Golam Kabir",n/a,Debarred,Bangladesh,10/Dec/2015 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii). Not contactable,Person
77ffa81b-9d22-4814-977b-5841629bc610,SILVA MATOS CONST. E CONS. E COMERCIO LTDA,"AV. IVAR 
SALDANHA, NO. 
105 CENTRO, SANTA RITA, MARANHÃO
BRAZIL

AV. GENERAL 
RIBAS – NO. 
105 - ALTO DE 
FÁTIMA, SANTA RITA, MARANHÃO
BRAZIL

AV. GENERAL 
RIVAS, NO. 235 
LETRA B 
LIBERDADE, SANTA RITA, MARANHÃO
BRAZIL",Debarred,Non ADB Member Country,7/Nov/2012 | Until Further Notice,Cross-Debarment: WB,Organization
55540520-c115-4879-b440-55b2549ecde3,"Silvestre, Florencia M.","Unit 1501 Global Tower Condominium
Bangkal, Makati City, Metro Manila
Philippines",Debarred,Philippines,29/Nov/2016 | Indefinitely,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
19e504e0-8b95-4940-a26e-9bea749ee60d,Simed International b.v.,"MIDDENWETERING,  
3543 AR UTRECHT 
Netherlands

Registration No. 30082335",Debarred,Netherlands,22/Jul/2015 | Until Further Notice,Cross-Debarment: WB,Organization
7ca8b496-a073-4e1d-b851-80bcab9ca9de,"SINA, MR. MEAS","#51EO, ST. 
366, SANGKAT 
TOUL SVAY, 
PREY I, KHAN 
CHAMKARMORN, 
CITY PHNOM PENH,  
Cambodia",Debarred,Cambodia,13/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Person
715a2034-0240-48c8-860d-907b2e536a81,"SINCAM WATER TECHNOLOGY CO., LTD.","21B STREET 
334, SANGKAT 
BOEUNG KENG 
KANG 1, KHAN 
CHAMKAR MON,  PHNOM PENH 
Cambodia",Debarred,Cambodia,18/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
30118079-6a19-4dfe-a088-dd365a2d2061,"SINGH, GURDYAL","P.O. BOX 9062,  KAMPALA 
Uganda",Debarred,Non ADB Member Country,16/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
893adb8a-f2b5-4b45-9acd-000e1b247759,Sino-Kenya Engineering Group Company Limited,"NextGen Apartments, Block B, House No. 41 Mombasa Road, Nairobi, KENYA",Debarred,Kenya-Non ADB Member Country,4/Apr/2022 | 18/Aug/2024,Cross-Debarment: AfDB,Organization
1b45558b-f0e4-4531-8066-4b7cf119478c,"Siregar, Ismael (alternate spelling: Ismail Siregar)","Jl.Pertanahan, Gg.Sadar, Dusun V, Kec.Patumbak, Deli Serdang, Sumatera Utar (according to contract; fictitious)",Debarred,Indonesia,27/Apr/2010 | Indefinitely,"Violated ADB's Procurement Guidelines 1.14(a)(ii), 1.14(a)(iii)
Integrity Principles and Guidelines 2.A(ii), 2.A(iii), 2.A(v) 

Debarred; not contactable",Person
245518fb-e71f-4be6-b7f6-45ab4a838455,Sistemas Sólidos de Guatemala S.A.,"3ª Avenida “A” 3-15, Zona 1 Guatemala City, Guatemala",Debarred,Non ADB Member Country,17/Sep/2020 | 27/Jul/2033,Cross-Debarment: IDB,Person
9ff4849a-5416-490a-b7f2-42144c70f67a,"SLISARENKO, VICTORIA","APT. 1, 11 
BURMISTENKA 
STREET, KIEV, 03127
Ukraine",Debarred,Non ADB Member Country,22/Oct/2012 | Until Further Notice,Cross-Debarment: WB,Organization
610fa1cb-30aa-4433-a39d-d53305c943d7,SOCIAL AND ENVIRONMENTAL DEVELOPMENT JOINT STOCK COMPANY (SECO),"NO. 40, LANE 
575, KIM MA, 
NGOCH KHANH 
WARD, BA DINH 
DISTRICT,  HANOI 
Vietnam 

NO. 20, 445 
LAC LONG QUAN 
STREET,TAY HO 
DISTRICT,  HANOI 
Vietnam",Debarred,Socialist Republic of Viet Nam,21/Aug/2013 | Until Further Notice,Cross-Debarment: WB,Organization
98d8ca14-0da9-4d50-b991-9e188d17f803,Sociedad Anónima de Obras y Servicios Copasa do Brasil,"Av. Angelica, 2530, Conjunto 122, São Paulo, SP 01228-200, Brazil",Debarred,Brazil-Non ADB Member Country,30/Sep/2022 | 10/Feb/2024,Cross-Debarment: IDB,Person
82a36a38-d0d3-48e3-807c-1ede04cf4066,SOCIÉTÉ BEL MABROUK DES TRAVAUX et INVESTISSEMENT S.A.R.L,"Plot B.P. 46 Kébili Bayez, Route de Gabes, KM 2, 4280, Kébili, Tunisie",Debarred,Tunisia-Non ADB Member Country,12/May/2023 | 10/May/2024,Cross-Debarment: AfDB,Organization
13ce7601-18d2-4ee8-9568-4f49e0b60447,SOCIÉTÉ GRANDS TRAVAUX MGHAIETH (GTM),"21, KEMAL 
ATATURK STREET,  TUNIS 1001 
Tunisia",Debarred,Non ADB Member Country,12/Feb/2016 | Until Further Notice,Cross-Debarment: WB,Organization
a8904d47-bc59-4efb-99c4-384489629941,SOCIÉTÉ TUNISIE TRAVAUX,"RUE ABOU BAKER 
ESSIDIK,  CITÉ RIADH, 4023 SOUSSE 
Tunisia",Debarred,Non ADB Member Country,4/Mar/2019 | Until Further Notice,Cross-Debarment: WB,Organization
a283fc51-b5cb-4948-88d2-4838d61f8111,"Soedarpo, Djoni",PT Kayuwaja Tatarona Indonesia Jl. Kebon Jeruk XIV No. 8 Jakarta 11160,Debarred,Indonesia,12/Feb/2007 | Indefinitely,Sanction violation.,Organization
b8a85584-5436-4c85-93ef-866f6ec21091,SOFTTECH IT SOLUTIONS AND SERVICES LTD.,"SB 98 BANEX PLAZA, WUSE 11 – ABUJA, FCT, NIGERIA",Debarred,Nigeria-Non ADB Member Country,5/Apr/2022 | 28/May/2026,Cross-Debarment: WB,Organization
89fc5593-80e3-4532-9842-50bee913b494,"SOFTWARE DEVELOPMENT & IT SOLUTION JOINT STOCK COMPANY (CADPRO., JSC.)","NO. 11, CHAU 
LONG STREET, 
TRUC BACH 
WARD, BA DINH 
DISTRICT,  HANOI 
Vietnam",Debarred,Socialist Republic of Viet Nam,6/Mar/2019 | 24/Nov/2028,Cross-Debarment: WB,Organization
d4f502f0-9925-4518-8660-3ac2946d9c0f,"SOLIZ, RENÉ SANDOVAL","CALLE BUENOS 
AIRES # 141, 
EDIFICIO 
SANDOVAL, PISO 
1, OFICINA 1, 
ZONA: B/25 DE 
DECIEMBRE, MONTERO – SANTA CRUZ 
Bolivia",Debarred,Non ADB Member Country,20/Mar/2014 | Until Further Notice,Cross-Debarment: WB,Organization
038993e0-c7c0-4ec3-a5ae-b820a37dce24,"SOLUCIONES ENERGÉTICAS, S. A. (Solener)","AVENIDA REAL 
DE PINTO, 146,  MADRID 28021 
Spain",Debarred,Spain,21/Aug/2015 | Until Further Notice,Cross-Debarment: WB,Person
6ffd844d-ed21-4de6-a04f-b557e2d4e564,"SOMCHAYNEUK, Khamky","Phonsavanh Village, Pakse District, Champasak Province, LAO PEOPLE’S DEMOCRATIC REPUBLIC",Debarred,Lao People's Democratic Republic,13/Jul/2022 | 13/Jul/2027,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Organization
1ed72a4b-fe35-44ce-a8ed-91c55ba90b05,"Somsavanh Chaleun Construction Co., Ltd.","Phonsavanh Village, Pakse District, Champasak Province, LAO PEOPLE’S DEMOCRATIC REPUBLIC",Debarred,Lao People's Democratic Republic,13/Jul/2022 | 13/Jul/2027,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Organization
502c0c83-faf5-432e-b416-6a755b8d75f7,"Songhai Enterprise Consortium, LLC","10454 Windermere Chase Blvd. Gotha, Florida, 34734 USA",Debarred,United States,4/May/2016 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
4817fef5-a921-435b-8ef3-936390d8bf69,"Song, Lihua","c/o Qingdao Zhancai Industrial Co.,  Ltd., 
Lujia Village, Madian Industrial Park, Jiaozhou City, Qingdao Shandong Province, PEOPLE’S REPUBLIC OF CHINA",Debarred,People's Republic of China,22/Mar/2018 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Person
8c6b19c1-a493-455b-bfe6-668a6d710603,Sony Commercial Agencies,"P.O. Box 16416 – 00100 Nairobi, KENYA",Debarred,Kenya-Non ADB Member Country,25/Feb/2022 | Until Further Notice,Cross-Debarment: AfDB; Affiliate of a cross debarred entity,Organization
816c0a58-c028-4233-9869-e6c3a282a47c,"Sotomayor, Leonardo Iván Noblecilla",Ecuador,Debarred,Non ADB Member Country,15/Nov/2018 | 30/Oct/2030,Cross-Debarment: IDB,Person
79e61a55-f316-4afa-be63-1104548d30a4,SPEEDTECH ENERGY BURKINA FASO S.A.,"SECTEUR 16, RUE DE L’UNFPA, PORTE 580, OUAGA, 10 BP 13904, OUAGADOUGOU 10, BURKINA FASO",Debarred,Non ADB Member Country,4/Jan/2021 | 14/Dec/2024,Cross-Debarment: WB,Organization
4fe60235-e7f0-4a60-bd41-7c06d87ac793,"SPEEDTECH ENERGY CO., LTD.","5TH FLOOR, NO. 568, SEC. I, MIN-SHENG N. ROAD, KWEI-SHAN HSIANG, TAOYUANY HSIEN 33393
Taiwan, China",Debarred,"Taipei,China",11/Dec/2020 | 7/Dec/2024,Cross-Debarment: WB,Organization
a3041ce8-5927-4d3c-80b2-b244e9fd934e,"Strategic Asia Global, Ltd.","c/o Ashish Mishra, Director
Palmeira Mansions
29 Palmeira Avenue Mansions
21-23 Church Road
Hove, Sussex
BN3 2FA
UNITED KINGDOM

c/o Dr. Satish Mishra, Director
Bali, Jalan Badak Agung 19, No. 5
Renon, Denpasar 
80235
INDONESIA",Debarred,United Kingdom,10/Aug/2020 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2A (ii).,Organization
48d3741a-eb14-49fc-86cc-750377e21050,"STROTHER, JAMES","OPPOSITE 
LIBERIA 
BROADCASTING 
SYSTEM,  PAYNESVILLE, MONROVIA 
Liberia",Debarred,Non ADB Member Country,2/Oct/2015 | Until Further Notice,Cross-Debarment: WB,Person
fde93f37-72e1-414d-988c-6994b2aff27c,STROY MONTAJ INVEST (formerly known as Kuvasoy Tamir Kurlish LLC) (Reg. No. 200124780),"125 NEMAT BERK STREET, MIRZO ULUGBEK DISTRICT, TASHKENT CITY, UZBEKISTAN",Debarred,"Uzbekistan, Rep. of",27/Jun/2018 | Until Further Notice,Cross-Debarment: WB,Person
5fca8b13-3951-4f28-9225-f6429368ce5b,"SUBHAN, Fazle","Dak Ismail Khel   
District & Tehsil Nowshera KPK   
PAKISTAN",Debarred,Pakistan,24/Jun/2019 | Until Further Notice,Violated ADB's Integrity Principles and Guidelines 2.A(ii).,Organization
4c7642e2-e3a9-41ce-ad19-b3aec1f87bec,"Subiyakto, Rudi","PPA Consultants
Jl. Tebet Timur Raya 56-57
Jakarta Selatan 12820
INDONESIA",Debarred,Indonesia,27/Oct/2010 | Indefinitely,"Violated ADB's Integrity Principles and Guidelines 2A(ii), (iv).",Organization
